Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,12EMA,26EMA,CloseSlope,ShortEMASlope,MACDHist,LongEMASlope,MACDHistSlope,SignalMACD,SignalMACDSlope
2021-01-04,1079.5836215934814,1083.5673249941956,1059.2667099352445,1072.3631591796875,2201670,0.0,0,0.0,0.0,,,,,,,
2021-01-05,1065.5908431496675,1114.839450696443,1054.5360902328557,1109.61083984375,3186132,0.0,0,0.0,0.0,,,,,,,
2021-01-06,1113.395263506608,1203.576398511664,1111.951219642758,1192.3223876953125,8907705,0.0,0,0.0,0.0,82.7115478515625,,,,,,
2021-01-07,1195.1110225153768,1311.5347789400125,1193.1191708111846,1301.4759521484375,9162646,0.0,0,0.0,0.0,109.153564453125,,,,,,
2021-01-08,1300.8782414894738,1307.9991353296762,1259.8461468382404,1290.4210205078125,6264854,0.0,0,0.0,0.0,-11.054931640625,,,,,,
2021-01-11,1299.1853179255468,1309.2441450567514,1235.9440241821414,1246.5506591796875,3009112,0.0,0,0.0,0.0,-43.870361328125,,,,,,
2021-01-12,1239.9276622683903,1304.5632731542457,1225.1879113086193,1257.4559326171875,4879040,0.0,0,0.0,0.0,10.9052734375,,,,,,
2021-01-13,1268.809520050038,1275.5818643906423,1172.7525214195541,1211.892333984375,5307342,0.0,0,0.0,0.0,-45.5635986328125,,,,,,
2021-01-14,1214.9300053135246,1238.9317947066697,1179.375378454117,1213.48583984375,4239655,0.0,0,0.0,0.0,1.593505859375,,,,,,
2021-01-15,1214.0336585906668,1247.4470207930492,1186.3468702495613,1199.642578125,3477096,0.0,0,0.0,0.0,-13.84326171875,,,,,,
2021-01-18,1205.070289742787,1207.8090858558387,1159.4071134088651,1169.017822265625,2884739,0.0,0,0.0,0.0,-30.624755859375,,,,,,
2021-01-19,1178.1802472769828,1238.433759500362,1170.2128407019904,1223.345458984375,4373503,0.0,0,1207.2986653645833,0.0,54.32763671875,,,,,,
2021-01-20,1224.6899126746077,1256.8583647762807,1215.577288825457,1242.6165771484375,3408446,0.0,0,1212.732190254407,0.0,19.2711181640625,5.43352488982373,,,,,
2021-01-21,1250.5840150552008,1271.1499077420847,1189.3345765614602,1201.53466796875,3292375,0.0,0,1211.009494518152,0.0,-41.0819091796875,-1.722695736254991,,,,,
2021-01-22,1207.062059117612,1219.2621500616638,1137.3472537230305,1145.9620361328125,3792976,0.0,0,1201.0021932281,0.0,-55.5726318359375,-10.007301290052055,,,,,
2021-01-25,1183.1598578798948,1259.6470084326334,1183.1598578798948,1196.15673828125,7236073,0.0,0,1200.2567386208923,0.0,50.1947021484375,-0.7454546072076482,,,,,
2021-01-27,1174.9933412049024,1175.1924777414306,1127.3880379688978,1146.3604736328125,3919772,0.0,0,1191.965005545803,0.0,-49.7962646484375,-8.291733075089269,,,,,
2021-01-28,1099.5020713281317,1148.1530218182286,1092.9787087793784,1106.5731201171875,4940451,0.0,0,1178.8277924029392,0.0,-39.787353515625,-13.137213142863857,,,,,
2021-01-29,1184.1558771796904,1313.6262422203629,1163.3410018700931,1286.0888671875,18136253,0.0,0,1195.3294962159484,0.0,179.5157470703125,16.50170381300927,,,,,
2021-02-01,1277.3744805124966,1339.3211417926682,1261.0911170569984,1326.5732421875,6079052,0.0,0,1215.5208417500332,0.0,40.484375,20.191345534084803,,,,,
2021-02-02,1354.459100305236,1424.1739069385937,1341.2132384157082,1361.08203125,6146122,0.0,0,1237.9148709038743,0.0,34.5087890625,22.394029153841075,,,,,
2021-02-03,1365.4143436819431,1470.1359713795853,1351.471381747919,1459.3302001953125,5703639,0.0,0,1271.9787677179415,0.0,98.2481689453125,34.06389681406722,,,,,
2021-02-04,1444.2915960011203,1448.7732622546275,1389.3165385872874,1414.862060546875,4201023,0.0,0,1293.9608127685467,0.0,-44.4681396484375,21.982045050605166,,,,,
2021-02-05,1423.128147083443,1465.0068763030781,1366.4600653740158,1378.8094482421875,3309891,0.0,0,1307.0144489952606,0.0,-36.0526123046875,13.053636226713934,,,,,
2021-02-08,1409.2350086992835,1472.9742599761414,1402.1141149061023,1413.7166748046875,3663462,0.0,0,1323.4301760428648,0.0,34.9072265625,16.41572704760415,,,,,
2021-02-09,1424.173944367346,1437.8679246016475,1384.3369109584692,1407.3427734375,2218783,0.0,0,1336.3398064112703,1252.8689575195312,-6.3739013671875,12.909630368405487,-83.47084889173902,,,,
2021-02-10,1395.3916195060922,1450.0679704538722,1385.1336566698803,1422.2816162109375,3816335,0.0,0,1349.5616233035269,1265.4180433485244,14.9388427734375,13.221816892256584,84.14357995500245,12.549085828993157,167.61442884674148,0.0,
2021-02-11,1414.2147488887683,1442.1006735147441,1402.5624647278219,1435.378173828125,1775772,0.0,0,1362.7641695380805,1278.0076826433096,13.0965576171875,13.202546234553665,84.75648689477089,12.58963929478523,168.90006684977334,0.0,
2021-02-12,1419.2939313695301,1455.2966758426987,1414.2147337530419,1432.390380859375,2226804,0.0,0,1373.4758943567413,1289.443438066722,-2.98779296875,10.711724818660741,84.03245629001935,11.435755423412274,168.78894318479024,0.0,
2021-02-15,1444.092449337815,1528.6962997232774,1439.1128202021673,1507.184326171875,4911380,0.0,0,1394.0464223283002,1305.5723927411777,74.7939453125,20.57052797155893,88.47402958712246,16.128954674455827,172.5064858771418,0.0,
2021-02-16,1501.85620946994,1512.8113940217763,1455.4460883194838,1471.779296875,2325039,0.0,0,1406.0053261047156,1317.884015269609,-35.405029296875,11.958903776415355,88.12131083510644,12.311622528431371,176.5953404222289,0.0,
2021-02-17,1477.904131800386,1502.5532968434347,1442.2500589445326,1453.7529296875,2630541,0.0,0,1413.3511112712977,1327.948379300564,-18.0263671875,7.345785166582118,85.40273197073361,10.064364030954948,173.52404280584005,0.0,
